Date,F,M,S,V
2020-01-22,1.1988437610183542,0.9957575529643384,-0.36487486631826394,-1.381391488196679
2020-01-23,1.175703213855076,0.8964204550933045,-0.5157489821106296,-1.3736189454203798
2020-01-24,1.16642065986372,0.6580930403729425,-0.558459870246914,-1.22933488060242
2020-01-27,1.1723635214902621,0.23074007496713456,-1.0154267020036067,-0.9284027656435215
2020-01-28,1.1288391690320216,0.5577476454809898,-0.7894822936997087,-1.0405568542049937
2020-01-29,1.0851566291218533,0.501520409016285,-0.904384676607365,-0.9659832147418197
2020-01-30,0.984258430351872,0.5663767067414438,-0.6640447939831837,-1.049801790766073
2020-01-31,0.9971959688614622,0.1954278901100379,-0.7903847730048879,-0.6814527980187818
2020-02-03,0.9425385857378908,0.3138006609065625,-0.9488296434109909,-1.0821964196021372
2020-02-04,0.9034828451459875,0.6241762598193122,-0.5509966394387881,-1.3511522828939317
2020-02-05,0.8974248750829101,0.811585376958301,-0.05449311828499912,-1.3642272374302773
2020-02-06,0.8640439882901801,0.8474660051687614,-0.32872407154886085,-1.3981898901011165
2020-02-07,0.8557512014180076,0.7071900067618773,-0.46241798770184567,-1.222483955376066
2020-02-10,0.8169968418181133,0.8676350353803062,-0.4240493125884768,-1.2370932206232164
2020-02-11,0.8155587763253388,0.8923998073801681,-0.3341752534034385,-1.2721396514353325
2020-02-12,0.7913930495061355,1.0001380851597224,-0.19915550555639175,-1.341059811930416
2020-02-13,0.7823400641639446,0.9891604214706903,-0.14288445816344233,-1.2508550988794203
2020-02-14,0.7844113921756412,0.96430820779973,-0.27344254082426883,-1.2734335070054317
2020-02-17,0.7821945436103145,0.9955938263615168,-0.2953634725967595,-1.2533742794335407
2020-02-18,0.7578036004657978,0.9078229368446181,-0.4591675775505142,-1.1293730953842844
2020-02-19,0.7612507487663094,1.0687282390013892,-0.27592557982800237,-2.2827023633622465
2020-02-20,0.7213176724422722,0.884583545932084,-0.2515900102327309,-2.1027658969319964
2020-02-21,0.7478184055591595,0.5799116965186848,-0.13946849832345237,-1.7396795063224242
2020-02-24,1.6944496032115886,-0.1973468692205935,-0.7984176855071684,-1.0865068200354704
